id_visita,data,cliente_id,vendedor_id,tipo_visita,objetivo,status
7309,2025-02-18,5184,2037,Online,Pós-venda,Realizada
7310,2025-05-28,5486,1040,Presencial,Pós-venda,Pendente
7311,2025-04-26,5339,2031,Online,Prospecção,Realizada
7312,2025-05-22,5416,1035,Online,Pós-venda,Pendente
7313,2025-03-22,5396,1048,Presencial,Pós-venda,Pendente
7314,2025-01-16,5028,2027,Online,Pós-venda,Pendente
7315,2025-06-25,5386,1055,Telefone,Prospecção,Realizada
7316,2025-01-31,5046,2014,Online,Prospecção,Realizada
7317,2025-02-28,5045,2008,Presencial,Prospecção,Pendente
7318,2025-03-24,5081,2001,Presencial,Negociação,Pendente
7319,2025-05-16,5277,1005,Telefone,Negociação,Pendente
7320,2025-01-13,5034,2036,Presencial,Negociação,Pendente
7321,2025-01-28,5415,2012,Telefone,Pós-venda,Pendente
7322,2025-01-15,5299,1024,Telefone,Prospecção,Realizada
7323,2025-03-23,5313,2007,Telefone,Prospecção,Pendente
7324,2025-05-22,5170,1005,Telefone,Pós-venda,Pendente
7325,2025-02-14,5025,1041,Online,Prospecção,Realizada
7326,2025-03-26,5483,1022,Telefone,Negociação,Realizada
7327,2025-05-02,5478,1018,Online,Prospecção,Pendente
7328,2025-03-17,5326,2004,Telefone,Pós-venda,Realizada
7329,2025-03-10,5300,1023,Presencial,Pós-venda,Pendente
7330,2025-03-08,5058,2035,Telefone,Negociação,Realizada
7331,2025-06-18,5446,2020,Telefone,Negociação,Realizada
7332,2025-01-14,5107,1003,Presencial,Negociação,Realizada
7333,2025-01-24,5148,1010,Telefone,Negociação,Pendente
7334,2025-01-09,5377,1055,Presencial,Negociação,Pendente
7335,2025-02-01,5176,2006,Telefone,Prospecção,Realizada
7336,2025-02-23,5409,2009,Presencial,Pós-venda,Pendente
7337,2025-05-20,5179,1041,Telefone,Pós-venda,Pendente
7338,2025-03-29,5418,2027,Presencial,Prospecção,Realizada
7339,2025-06-28,5038,1025,Online,Pós-venda,Pendente
7340,2025-02-17,5194,2014,Telefone,Negociação,Pendente
7341,2025-04-16,5243,2017,Presencial,Prospecção,Pendente
7342,2025-04-11,5010,1008,Telefone,Pós-venda,Pendente
7343,2025-05-05,5198,2003,Online,Prospecção,Pendente
7344,2025-02-28,5267,2031,Telefone,Negociação,Realizada
7345,2025-04-26,5289,1044,Telefone,Pós-venda,Realizada
7346,2025-02-27,5308,2010,Presencial,Prospecção,Realizada
7347,2025-05-07,5268,1023,Presencial,Prospecção,Realizada
7348,2025-03-11,5202,1012,Telefone,Negociação,Realizada
7349,2025-01-25,5195,1010,Telefone,Prospecção,Pendente
7350,2025-01-17,5345,1001,Online,Prospecção,Realizada
7351,2025-06-12,5432,1041,Telefone,Pós-venda,Realizada
7352,2025-01-13,5064,2039,Presencial,Prospecção,Pendente
7353,2025-03-03,5492,2022,Online,Negociação,Pendente
7354,2025-05-27,5302,2040,Presencial,Negociação,Realizada
7355,2025-06-11,5180,1007,Telefone,Prospecção,Pendente
7356,2025-02-22,5048,1050,Online,Prospecção,Pendente
7357,2025-01-28,5430,2003,Online,Prospecção,Realizada
7358,2025-05-22,5229,2002,Online,Pós-venda,Pendente
7359,2025-03-04,5035,2035,Online,Prospecção,Realizada
7360,2025-06-24,5084,1039,Presencial,Pós-venda,Realizada
7361,2025-03-12,5032,1005,Telefone,Pós-venda,Realizada
7362,2025-01-02,5462,2021,Online,Pós-venda,Realizada
7363,2025-04-11,5339,1005,Telefone,Pós-venda,Pendente
7364,2025-02-19,5048,2037,Telefone,Pós-venda,Realizada
7365,2025-04-20,5436,1056,Telefone,Prospecção,Realizada
7366,2025-02-09,5362,1001,Presencial,Pós-venda,Pendente
7367,2025-06-21,5314,1020,Presencial,Prospecção,Pendente
7368,2025-06-03,5174,1052,Telefone,Prospecção,Pendente
7369,2025-05-22,5484,1017,Presencial,Prospecção,Pendente
7370,2025-04-03,5030,1022,Presencial,Pós-venda,Pendente
7371,2025-04-05,5152,2009,Online,Prospecção,Realizada
7372,2025-03-28,5013,1053,Online,Pós-venda,Realizada
7373,2025-06-04,5351,2006,Telefone,Prospecção,Realizada
7374,2025-03-25,5399,1057,Online,Pós-venda,Realizada
7375,2025-04-29,5105,2027,Telefone,Pós-venda,Realizada
7376,2025-03-13,5077,1030,Online,Pós-venda,Pendente
7377,2025-01-17,5099,1040,Presencial,Prospecção,Realizada
7378,2025-06-11,5127,1053,Online,Negociação,Pendente
7379,2025-02-10,5008,2037,Telefone,Negociação,Pendente
7380,2025-01-28,5081,1039,Online,Prospecção,Realizada
7381,2025-05-05,5395,2023,Presencial,Negociação,Realizada
7382,2025-02-08,5042,2018,Presencial,Negociação,Realizada
7383,2025-05-09,5449,2027,Telefone,Negociação,Pendente
7384,2025-01-15,5039,2033,Presencial,Negociação,Realizada
7385,2025-04-02,5145,2040,Presencial,Pós-venda,Pendente
7386,2025-04-19,5162,2027,Telefone,Negociação,Realizada
7387,2025-01-03,5486,2028,Presencial,Prospecção,Realizada
7388,2025-02-26,5198,2031,Online,Pós-venda,Pendente
7389,2025-06-24,5175,1058,Telefone,Prospecção,Realizada
7390,2025-05-24,5367,1001,Telefone,Negociação,Realizada
7391,2025-04-01,5356,2038,Presencial,Pós-venda,Realizada
7392,2025-03-24,5085,2012,Telefone,Prospecção,Pendente
7393,2025-06-28,5188,2006,Online,Pós-venda,Realizada
7394,2025-02-02,5139,1052,Presencial,Pós-venda,Realizada
7395,2025-05-25,5149,2004,Presencial,Pós-venda,Realizada
7396,2025-03-12,5365,2024,Online,Prospecção,Realizada
7397,2025-03-10,5270,1028,Presencial,Prospecção,Pendente
7398,2025-03-26,5255,2012,Presencial,Prospecção,Pendente
7399,2025-02-23,5083,1011,Online,Negociação,Pendente
7400,2025-05-10,5418,2011,Telefone,Pós-venda,Realizada
7401,2025-04-24,5043,1026,Telefone,Negociação,Realizada
7402,2025-05-01,5422,1004,Telefone,Prospecção,Realizada
7403,2025-03-05,5102,1007,Telefone,Prospecção,Pendente
7404,2025-03-06,5327,1027,Presencial,Negociação,Realizada
7405,2025-04-30,5118,2034,Presencial,Negociação,Pendente
7406,2025-03-29,5317,2012,Presencial,Prospecção,Realizada
7407,2025-04-02,5060,1047,Presencial,Negociação,Realizada
7408,2025-01-13,5051,2013,Presencial,Negociação,Realizada
7409,2025-02-21,5066,2038,Telefone,Prospecção,Realizada
7410,2025-06-04,5202,2026,Presencial,Prospecção,Realizada
7411,2025-01-17,5331,1011,Online,Negociação,Pendente
7412,2025-03-26,5362,2004,Telefone,Prospecção,Realizada
7413,2025-03-08,5368,2030,Online,Pós-venda,Realizada
7414,2025-06-27,5064,1024,Presencial,Pós-venda,Pendente
7415,2025-06-15,5073,2036,Telefone,Negociação,Pendente
7416,2025-03-12,5154,2012,Telefone,Prospecção,Realizada
7417,2025-03-11,5048,2002,Telefone,Negociação,Pendente
7418,2025-01-22,5126,2013,Online,Negociação,Pendente
7419,2025-06-29,5424,1044,Telefone,Negociação,Realizada
7420,2025-06-03,5472,1034,Telefone,Prospecção,Pendente
7421,2025-01-13,5500,2037,Online,Prospecção,Realizada
7422,2025-01-01,5083,1028,Telefone,Negociação,Pendente
7423,2025-01-26,5373,2040,Presencial,Negociação,Pendente
7424,2025-06-08,5491,1028,Telefone,Negociação,Realizada
7425,2025-06-08,5036,2029,Telefone,Prospecção,Pendente
7426,2025-06-21,5115,2024,Telefone,Pós-venda,Pendente
7427,2025-05-10,5288,1017,Online,Pós-venda,Realizada
7428,2025-01-25,5134,1054,Presencial,Negociação,Realizada
7429,2025-02-12,5319,1014,Online,Pós-venda,Pendente
7430,2025-04-06,5374,2016,Presencial,Prospecção,Realizada
7431,2025-06-08,5182,1058,Presencial,Pós-venda,Realizada
7432,2025-06-27,5475,1040,Online,Negociação,Realizada
7433,2025-05-21,5276,1051,Presencial,Pós-venda,Realizada
7434,2025-06-28,5411,1029,Presencial,Negociação,Pendente
7435,2025-06-03,5165,1019,Presencial,Pós-venda,Pendente
7436,2025-05-26,5001,1006,Telefone,Prospecção,Realizada
7437,2025-04-08,5053,1022,Online,Pós-venda,Pendente
7438,2025-03-15,5455,1033,Telefone,Pós-venda,Realizada
7439,2025-06-19,5315,1037,Presencial,Pós-venda,Realizada
7440,2025-06-06,5041,1012,Telefone,Negociação,Pendente
7441,2025-05-21,5414,1046,Telefone,Negociação,Realizada
7442,2025-05-27,5232,1017,Presencial,Prospecção,Realizada
7443,2025-04-27,5313,2003,Telefone,Pós-venda,Realizada
7444,2025-05-05,5059,1019,Online,Pós-venda,Pendente
7445,2025-03-21,5200,2028,Presencial,Prospecção,Pendente
7446,2025-01-06,5330,2023,Presencial,Prospecção,Pendente
7447,2025-05-25,5306,1050,Presencial,Negociação,Realizada
7448,2025-06-14,5223,1015,Online,Pós-venda,Realizada
7449,2025-03-18,5092,2013,Presencial,Pós-venda,Realizada
7450,2025-06-08,5491,1044,Presencial,Negociação,Pendente
7451,2025-05-08,5294,1060,Online,Negociação,Realizada
7452,2025-03-18,5431,2025,Online,Prospecção,Pendente
7453,2025-02-10,5114,1030,Online,Negociação,Realizada
7454,2025-02-28,5377,1012,Telefone,Pós-venda,Realizada
7455,2025-05-12,5444,2036,Telefone,Negociação,Realizada
7456,2025-01-12,5213,2014,Telefone,Prospecção,Realizada
7457,2025-06-10,5109,2036,Presencial,Pós-venda,Realizada
7458,2025-06-11,5483,2013,Online,Negociação,Realizada
7459,2025-04-23,5314,1025,Telefone,Prospecção,Realizada
7460,2025-05-05,5465,1036,Telefone,Prospecção,Pendente
7461,2025-04-04,5097,2033,Online,Pós-venda,Realizada
7462,2025-05-08,5151,2014,Online,Pós-venda,Pendente
7463,2025-03-04,5300,2036,Telefone,Negociação,Realizada
7464,2025-03-06,5050,1043,Online,Pós-venda,Realizada
7465,2025-06-05,5348,2013,Online,Negociação,Realizada
7466,2025-03-29,5087,1018,Presencial,Negociação,Pendente
7467,2025-02-02,5271,1031,Presencial,Prospecção,Pendente
7468,2025-04-04,5248,1058,Telefone,Prospecção,Pendente
7469,2025-02-24,5008,1055,Online,Negociação,Pendente
7470,2025-04-29,5016,2002,Telefone,Prospecção,Realizada
7471,2025-06-10,5075,1023,Presencial,Negociação,Pendente
7472,2025-01-03,5077,2030,Presencial,Prospecção,Realizada
7473,2025-06-21,5243,1026,Online,Prospecção,Realizada
7474,2025-06-28,5161,1026,Presencial,Negociação,Realizada
7475,2025-01-17,5242,1056,Online,Prospecção,Pendente
7476,2025-03-09,5094,1008,Online,Negociação,Realizada
7477,2025-06-13,5300,2015,Telefone,Pós-venda,Pendente
7478,2025-02-22,5337,1054,Online,Pós-venda,Pendente
7479,2025-06-01,5302,1048,Online,Pós-venda,Pendente
7480,2025-01-03,5284,1027,Online,Negociação,Realizada
7481,2025-06-11,5116,2030,Presencial,Prospecção,Realizada
7482,2025-06-20,5107,2028,Presencial,Pós-venda,Pendente
7483,2025-05-12,5491,1047,Telefone,Prospecção,Realizada
7484,2025-03-28,5440,1005,Online,Prospecção,Pendente
7485,2025-03-23,5169,1036,Telefone,Negociação,Realizada
7486,2025-06-05,5039,2037,Telefone,Pós-venda,Pendente
7487,2025-03-18,5053,1024,Presencial,Negociação,Realizada
7488,2025-02-20,5106,1059,Online,Negociação,Realizada
7489,2025-03-29,5056,2004,Telefone,Pós-venda,Pendente
7490,2025-04-26,5468,2038,Telefone,Negociação,Realizada
7491,2025-03-18,5290,1054,Telefone,Negociação,Pendente
7492,2025-05-29,5314,1014,Online,Pós-venda,Pendente
7493,2025-05-02,5005,2039,Telefone,Prospecção,Pendente
7494,2025-02-12,5132,2022,Online,Pós-venda,Realizada
7495,2025-06-27,5028,2028,Presencial,Prospecção,Pendente
7496,2025-01-21,5445,1019,Online,Negociação,Realizada
7497,2025-04-15,5083,1004,Presencial,Pós-venda,Pendente
7498,2025-06-24,5074,2015,Presencial,Pós-venda,Pendente
7499,2025-03-22,5158,2004,Telefone,Prospecção,Realizada
7500,2025-04-14,5251,1001,Online,Pós-venda,Pendente
7501,2025-04-22,5287,1054,Online,Negociação,Realizada
7502,2025-02-25,5244,2040,Presencial,Pós-venda,Realizada
7503,2025-05-02,5378,2022,Online,Pós-venda,Pendente
7504,2025-03-14,5278,1031,Telefone,Prospecção,Pendente
7505,2025-02-05,5037,2003,Online,Pós-venda,Pendente
7506,2025-05-14,5118,1060,Telefone,Negociação,Pendente
7507,2025-06-30,5124,2031,Presencial,Pós-venda,Realizada
7508,2025-03-10,5454,1015,Online,Negociação,Realizada
7509,2025-03-29,5439,1054,Telefone,Negociação,Realizada
7510,2025-05-03,5189,1032,Online,Pós-venda,Realizada
7511,2025-03-11,5392,1032,Presencial,Negociação,Realizada
7512,2025-06-22,5169,1049,Telefone,Prospecção,Pendente
7513,2025-03-14,5089,2032,Online,Negociação,Realizada
7514,2025-05-16,5092,2029,Presencial,Negociação,Realizada
7515,2025-02-23,5405,1043,Online,Negociação,Realizada
7516,2025-05-19,5039,1036,Telefone,Prospecção,Realizada
7517,2025-01-05,5255,1021,Online,Pós-venda,Pendente
7518,2025-03-25,5119,2020,Telefone,Pós-venda,Pendente
7519,2025-03-31,5031,1025,Telefone,Prospecção,Realizada
7520,2025-01-09,5291,2034,Online,Prospecção,Pendente
7521,2025-06-01,5067,1051,Presencial,Pós-venda,Pendente
7522,2025-04-20,5160,1010,Online,Negociação,Pendente
7523,2025-06-16,5278,1012,Online,Pós-venda,Realizada
7524,2025-03-06,5075,1054,Telefone,Negociação,Realizada
7525,2025-01-10,5322,1043,Online,Pós-venda,Pendente
7526,2025-05-24,5421,1043,Telefone,Prospecção,Realizada
7527,2025-04-15,5449,1029,Online,Prospecção,Realizada
7528,2025-01-30,5458,1032,Telefone,Negociação,Pendente
7529,2025-04-09,5116,1032,Presencial,Prospecção,Realizada
7530,2025-01-07,5011,1042,Telefone,Pós-venda,Pendente
7531,2025-06-04,5302,1045,Telefone,Negociação,Pendente
7532,2025-01-12,5422,2021,Presencial,Negociação,Pendente
7533,2025-04-19,5035,1011,Online,Prospecção,Pendente
7534,2025-05-11,5050,2010,Presencial,Pós-venda,Pendente
7535,2025-03-06,5401,1006,Online,Pós-venda,Realizada
7536,2025-01-09,5088,1017,Online,Pós-venda,Pendente
7537,2025-01-16,5132,1058,Telefone,Negociação,Realizada
7538,2025-05-10,5237,2006,Online,Pós-venda,Realizada
7539,2025-03-22,5460,1019,Telefone,Prospecção,Realizada
7540,2025-02-22,5298,1043,Online,Negociação,Pendente
7541,2025-04-02,5113,2017,Presencial,Negociação,Pendente
7542,2025-03-01,5340,1019,Presencial,Negociação,Realizada
7543,2025-03-07,5040,2033,Telefone,Pós-venda,Realizada
7544,2025-05-20,5208,1017,Online,Negociação,Pendente
7545,2025-05-31,5318,2020,Online,Pós-venda,Pendente
7546,2025-03-09,5169,2010,Online,Pós-venda,Realizada
7547,2025-01-07,5287,2017,Presencial,Negociação,Realizada
7548,2025-04-13,5376,1006,Presencial,Pós-venda,Realizada
7549,2025-02-25,5324,1049,Presencial,Negociação,Pendente
7550,2025-06-21,5262,1036,Telefone,Pós-venda,Realizada
7551,2025-06-13,5257,1002,Online,Negociação,Realizada
7552,2025-02-23,5303,1004,Presencial,Negociação,Pendente
7553,2025-02-09,5121,1032,Online,Prospecção,Realizada
7554,2025-05-28,5240,2016,Telefone,Pós-venda,Pendente
7555,2025-04-11,5068,1015,Telefone,Negociação,Realizada
7556,2025-06-10,5455,2013,Presencial,Prospecção,Pendente
7557,2025-05-02,5313,1014,Online,Pós-venda,Realizada
7558,2025-04-19,5344,2040,Telefone,Pós-venda,Realizada
7559,2025-02-03,5380,1057,Presencial,Pós-venda,Pendente
7560,2025-01-12,5364,2019,Online,Negociação,Pendente
7561,2025-06-11,5343,2008,Presencial,Negociação,Realizada
7562,2025-03-05,5159,2016,Telefone,Prospecção,Realizada
7563,2025-04-06,5204,1007,Presencial,Pós-venda,Realizada
7564,2025-05-12,5257,1022,Presencial,Prospecção,Pendente
7565,2025-06-09,5447,2021,Online,Pós-venda,Pendente
7566,2025-03-22,5011,1056,Presencial,Pós-venda,Pendente
7567,2025-06-11,5411,2030,Presencial,Pós-venda,Pendente
7568,2025-05-23,5044,2036,Telefone,Negociação,Pendente
7569,2025-03-04,5282,1042,Presencial,Negociação,Realizada
7570,2025-04-12,5039,1026,Telefone,Prospecção,Pendente
7571,2025-05-09,5283,2037,Online,Prospecção,Realizada
7572,2025-01-15,5481,2024,Presencial,Negociação,Pendente
7573,2025-01-22,5281,1045,Presencial,Prospecção,Realizada
7574,2025-05-27,5353,1013,Online,Prospecção,Pendente
7575,2025-03-12,5358,1014,Telefone,Negociação,Realizada
7576,2025-05-10,5072,2015,Online,Pós-venda,Pendente
7577,2025-01-04,5370,1045,Presencial,Pós-venda,Pendente
7578,2025-01-23,5427,1008,Telefone,Pós-venda,Pendente
7579,2025-01-27,5337,1040,Presencial,Negociação,Realizada
7580,2025-04-18,5440,1012,Presencial,Prospecção,Pendente
7581,2025-02-04,5051,1020,Online,Negociação,Realizada
7582,2025-05-28,5206,2036,Online,Pós-venda,Realizada
7583,2025-06-24,5073,1057,Telefone,Prospecção,Realizada
7584,2025-01-08,5342,1056,Presencial,Pós-venda,Pendente
7585,2025-01-11,5355,2035,Telefone,Pós-venda,Realizada
7586,2025-02-24,5021,1031,Telefone,Negociação,Realizada
7587,2025-02-15,5049,1038,Online,Pós-venda,Pendente
7588,2025-06-26,5339,1023,Presencial,Negociação,Realizada
7589,2025-02-07,5119,1034,Telefone,Negociação,Pendente
7590,2025-05-02,5106,1051,Presencial,Prospecção,Realizada
7591,2025-02-01,5015,1058,Telefone,Pós-venda,Realizada
7592,2025-03-23,5349,2004,Telefone,Pós-venda,Pendente
7593,2025-05-31,5107,1040,Telefone,Prospecção,Realizada
7594,2025-03-15,5235,2003,Online,Prospecção,Pendente
7595,2025-03-07,5280,2025,Telefone,Prospecção,Pendente
7596,2025-02-25,5472,1017,Presencial,Pós-venda,Realizada
7597,2025-05-24,5394,1016,Telefone,Negociação,Realizada
7598,2025-01-02,5312,2039,Telefone,Pós-venda,Pendente
7599,2025-03-22,5283,1038,Telefone,Negociação,Pendente
7600,2025-04-03,5316,2005,Telefone,Pós-venda,Realizada
7601,2025-06-10,5076,1042,Telefone,Pós-venda,Pendente
7602,2025-06-19,5060,1026,Presencial,Pós-venda,Pendente
7603,2025-06-11,5181,1020,Presencial,Negociação,Pendente
7604,2025-02-20,5034,2034,Online,Negociação,Realizada
7605,2025-05-26,5398,2021,Telefone,Prospecção,Pendente
7606,2025-02-24,5330,1047,Presencial,Negociação,Pendente
7607,2025-02-07,5329,2019,Online,Prospecção,Realizada
7608,2025-05-22,5023,1010,Presencial,Negociação,Pendente
7609,2025-02-26,5476,1021,Presencial,Pós-venda,Realizada
7610,2025-05-25,5186,1012,Presencial,Prospecção,Realizada
7611,2025-03-12,5075,2003,Presencial,Prospecção,Pendente
7612,2025-02-10,5237,2030,Online,Prospecção,Realizada
7613,2025-02-25,5229,1031,Presencial,Pós-venda,Pendente
7614,2025-06-16,5333,1033,Online,Prospecção,Pendente
7615,2025-01-17,5124,1051,Telefone,Prospecção,Realizada
7616,2025-06-08,5275,2013,Online,Pós-venda,Pendente
7617,2025-05-11,5361,2033,Presencial,Pós-venda,Pendente
7618,2025-01-24,5451,2005,Telefone,Pós-venda,Pendente
7619,2025-06-12,5063,1031,Telefone,Negociação,Realizada
7620,2025-02-03,5324,1010,Online,Prospecção,Realizada
7621,2025-06-05,5001,1021,Presencial,Pós-venda,Realizada
7622,2025-05-20,5407,1034,Online,Prospecção,Pendente
7623,2025-06-25,5134,1053,Presencial,Pós-venda,Realizada
7624,2025-04-29,5374,2026,Telefone,Prospecção,Realizada
7625,2025-04-21,5310,2024,Telefone,Prospecção,Pendente
7626,2025-03-17,5409,1060,Presencial,Prospecção,Realizada
7627,2025-03-20,5073,1024,Telefone,Prospecção,Pendente
7628,2025-06-13,5065,2024,Presencial,Negociação,Realizada
7629,2025-02-20,5248,2018,Telefone,Prospecção,Pendente
7630,2025-02-01,5274,2017,Presencial,Negociação,Pendente
7631,2025-04-17,5338,1029,Presencial,Prospecção,Pendente
7632,2025-01-07,5224,2016,Presencial,Pós-venda,Realizada
7633,2025-01-08,5104,2005,Online,Negociação,Realizada
7634,2025-01-09,5324,2014,Online,Negociação,Pendente
7635,2025-03-30,5274,2022,Presencial,Negociação,Realizada
7636,2025-04-09,5004,2039,Telefone,Pós-venda,Pendente
7637,2025-06-26,5202,2024,Online,Pós-venda,Pendente
7638,2025-05-06,5395,1043,Presencial,Pós-venda,Realizada
7639,2025-06-04,5473,1025,Telefone,Negociação,Pendente
7640,2025-06-25,5448,2022,Online,Negociação,Realizada
7641,2025-04-26,5068,2023,Online,Negociação,Realizada
7642,2025-02-05,5467,1045,Telefone,Negociação,Realizada
7643,2025-01-26,5014,2007,Telefone,Prospecção,Realizada
7644,2025-04-28,5146,1056,Telefone,Pós-venda,Realizada
7645,2025-06-13,5017,2035,Online,Pós-venda,Realizada
7646,2025-06-22,5395,1053,Telefone,Pós-venda,Pendente
7647,2025-06-11,5215,2035,Telefone,Negociação,Realizada
7648,2025-05-01,5348,2026,Online,Prospecção,Realizada
7649,2025-06-18,5109,1022,Online,Prospecção,Pendente
7650,2025-06-20,5400,1013,Telefone,Prospecção,Realizada
7651,2025-04-18,5052,1009,Telefone,Pós-venda,Pendente
7652,2025-06-04,5086,2031,Presencial,Negociação,Pendente
7653,2025-06-10,5138,2036,Presencial,Pós-venda,Realizada
7654,2025-02-21,5292,1059,Presencial,Negociação,Pendente
