id_oportunidade,cliente_id,vendedor_id,data_abertura,valor_estimado,linha,status
6201,5418,1053,2025-05-16,3914,Unitite,Fechado ganho
6202,5495,1029,2025-01-16,12879,Epikut,Perdido
6203,5370,1041,2025-01-17,12251,Epikut,Perdido
6204,5208,2005,2025-01-08,23425,Epikut,Fechado ganho
6205,5452,2038,2025-03-10,5433,Strong,Negociação
6206,5445,1051,2025-04-27,29294,Strong,Negociação
6207,5245,1008,2025-05-12,26537,Strong,Proposta
6208,5386,2005,2025-04-10,8322,Strong,Negociação
6209,5278,1027,2025-04-09,12057,Tryon,Proposta
6210,5364,1047,2025-03-15,24149,Epikut,Proposta
6211,5164,1053,2025-04-26,28138,Tryon,Negociação
6212,5251,1040,2025-03-22,25638,Epikut,Negociação
6213,5018,1024,2025-01-22,17624,Strong,Proposta
6214,5433,2017,2025-04-17,9179,Strong,Proposta
6215,5189,2014,2025-06-19,14559,Tryon,Perdido
6216,5140,1036,2025-05-24,25527,Tryon,Negociação
6217,5453,2029,2025-04-26,16034,Strong,Fechado ganho
6218,5017,2025,2025-06-21,16585,Strong,Proposta
6219,5228,2029,2025-05-15,12491,Tryon,Proposta
6220,5205,1011,2025-04-20,14912,Strong,Proposta
6221,5317,1025,2025-05-02,26046,Epikut,Negociação
6222,5336,2020,2025-02-15,24600,Epikut,Fechado ganho
6223,5185,1019,2025-03-01,16185,Epikut,Fechado ganho
6224,5424,2032,2025-01-24,9102,Strong,Proposta
6225,5415,1002,2025-03-15,11808,Strong,Perdido
6226,5398,2032,2025-06-28,6965,Strong,Fechado ganho
6227,5075,2011,2025-01-28,28363,Epikut,Perdido
6228,5262,1032,2025-06-13,27686,Strong,Perdido
6229,5404,1012,2025-03-01,7092,Epikut,Negociação
6230,5417,2018,2025-02-17,29639,Strong,Proposta
6231,5271,2035,2025-03-03,10943,Strong,Fechado ganho
6232,5040,1043,2025-03-24,10036,Tryon,Negociação
6233,5086,2032,2025-04-21,27544,Unitite,Negociação
6234,5357,1032,2025-05-06,20443,Unitite,Proposta
6235,5135,1019,2025-04-15,10878,Strong,Proposta
6236,5051,2040,2025-06-15,15590,Strong,Fechado ganho
6237,5088,1022,2025-03-03,20713,Tryon,Negociação
6238,5300,1017,2025-04-27,14623,Strong,Fechado ganho
6239,5159,2019,2025-01-22,15273,Unitite,Fechado ganho
6240,5415,1006,2025-06-26,3120,Epikut,Fechado ganho
6241,5323,2014,2025-01-10,26810,Unitite,Fechado ganho
6242,5163,1054,2025-02-19,3185,Epikut,Proposta
6243,5067,1037,2025-01-05,13044,Strong,Proposta
6244,5286,2009,2025-01-20,24783,Tryon,Proposta
6245,5231,1002,2025-03-12,7051,Epikut,Perdido
6246,5415,1017,2025-03-23,13693,Epikut,Negociação
6247,5226,1057,2025-02-23,24287,Strong,Negociação
6248,5136,2031,2025-04-01,5160,Strong,Proposta
6249,5330,1030,2025-01-28,9391,Unitite,Fechado ganho
6250,5097,1034,2025-02-05,19106,Unitite,Negociação
6251,5302,1048,2025-05-21,26960,Strong,Negociação
6252,5281,1034,2025-03-14,5594,Unitite,Negociação
6253,5105,1058,2025-01-15,6123,Strong,Proposta
6254,5496,1053,2025-05-21,3784,Unitite,Perdido
6255,5248,2011,2025-06-06,10914,Epikut,Fechado ganho
6256,5037,1031,2025-03-07,26285,Strong,Perdido
6257,5137,2036,2025-01-05,5614,Epikut,Fechado ganho
6258,5059,2024,2025-06-02,29229,Unitite,Fechado ganho
6259,5141,1030,2025-04-30,25374,Unitite,Proposta
6260,5087,1013,2025-01-31,12249,Tryon,Proposta
6261,5357,2022,2025-04-19,28722,Strong,Perdido
6262,5378,1054,2025-02-26,3092,Unitite,Negociação
6263,5387,2020,2025-06-18,26039,Epikut,Negociação
6264,5288,1023,2025-04-24,16147,Strong,Proposta
6265,5236,1003,2025-01-29,22992,Strong,Fechado ganho
6266,5205,1014,2025-04-14,6634,Strong,Fechado ganho
6267,5054,2028,2025-05-31,26487,Strong,Proposta
6268,5108,2032,2025-06-02,14080,Strong,Fechado ganho
6269,5304,1031,2025-05-25,15908,Tryon,Negociação
6270,5090,1027,2025-04-29,4583,Tryon,Perdido
6271,5082,2029,2025-05-25,28797,Epikut,Fechado ganho
6272,5288,1013,2025-04-03,2813,Tryon,Proposta
6273,5397,2001,2025-02-10,3668,Tryon,Fechado ganho
6274,5231,1016,2025-05-25,23147,Epikut,Fechado ganho
6275,5263,2014,2025-04-26,4487,Tryon,Negociação
6276,5448,2013,2025-05-26,28307,Strong,Negociação
6277,5375,2005,2025-04-19,27309,Tryon,Negociação
6278,5061,1026,2025-05-08,21431,Epikut,Proposta
6279,5210,2040,2025-06-17,8962,Epikut,Fechado ganho
6280,5257,1033,2025-05-23,26602,Unitite,Perdido
6281,5198,1007,2025-04-06,11306,Tryon,Fechado ganho
6282,5301,1025,2025-06-29,25470,Tryon,Fechado ganho
6283,5190,2033,2025-03-13,16844,Unitite,Fechado ganho
6284,5264,2018,2025-05-03,5514,Unitite,Perdido
6285,5335,1015,2025-06-10,16966,Unitite,Perdido
6286,5238,2011,2025-01-22,18507,Tryon,Proposta
6287,5293,2001,2025-01-27,3332,Tryon,Negociação
6288,5190,1054,2025-01-16,12955,Epikut,Perdido
6289,5368,1056,2025-01-25,29046,Unitite,Proposta
6290,5077,1051,2025-04-12,29477,Epikut,Perdido
6291,5145,1028,2025-04-22,5801,Unitite,Fechado ganho
6292,5236,2037,2025-04-21,25196,Unitite,Perdido
6293,5029,1002,2025-01-20,2140,Tryon,Perdido
6294,5237,2001,2025-01-11,22407,Epikut,Negociação
6295,5343,2012,2025-02-11,25153,Strong,Fechado ganho
6296,5286,2014,2025-04-12,2804,Tryon,Perdido
6297,5161,1037,2025-05-25,4622,Strong,Proposta
6298,5394,1039,2025-04-04,10758,Strong,Fechado ganho
6299,5132,1037,2025-06-17,6334,Tryon,Negociação
6300,5236,2020,2025-04-06,3990,Unitite,Perdido
6301,5441,1043,2025-02-12,24575,Epikut,Proposta
6302,5042,1005,2025-02-16,18876,Unitite,Proposta
6303,5326,1012,2025-04-14,25537,Epikut,Fechado ganho
6304,5133,1001,2025-01-21,2939,Epikut,Perdido
6305,5355,1029,2025-03-12,6381,Unitite,Negociação
6306,5278,1042,2025-05-09,14892,Unitite,Negociação
6307,5208,2016,2025-03-16,22313,Epikut,Fechado ganho
6308,5237,2033,2025-02-09,29922,Tryon,Proposta
6309,5068,2032,2025-03-12,17069,Tryon,Perdido
6310,5099,1029,2025-06-28,7264,Epikut,Fechado ganho
6311,5442,1011,2025-02-12,18545,Unitite,Perdido
6312,5365,1018,2025-01-21,6244,Tryon,Negociação
6313,5015,1053,2025-01-16,5859,Unitite,Proposta
6314,5238,1022,2025-04-24,17965,Strong,Proposta
6315,5101,1055,2025-04-04,19192,Epikut,Proposta
6316,5111,1056,2025-02-14,22308,Unitite,Perdido
6317,5247,2039,2025-02-19,23159,Unitite,Proposta
6318,5394,1033,2025-01-27,8504,Unitite,Proposta
6319,5458,2033,2025-01-27,19572,Tryon,Negociação
6320,5075,1007,2025-06-14,15391,Epikut,Proposta
6321,5148,2009,2025-06-05,11889,Tryon,Proposta
6322,5416,1031,2025-06-19,5979,Unitite,Fechado ganho
6323,5372,1026,2025-01-14,8740,Unitite,Negociação
6324,5252,1012,2025-02-11,22787,Epikut,Proposta
6325,5335,2005,2025-03-08,23944,Epikut,Fechado ganho
6326,5408,1006,2025-02-08,8504,Tryon,Perdido
6327,5338,2009,2025-01-28,3058,Unitite,Fechado ganho
6328,5286,1013,2025-04-22,26968,Unitite,Proposta
6329,5162,2025,2025-02-26,2606,Strong,Fechado ganho
6330,5413,2036,2025-03-10,14503,Strong,Proposta
6331,5196,1018,2025-03-28,29192,Unitite,Negociação
6332,5057,2016,2025-06-18,11953,Epikut,Perdido
6333,5139,2034,2025-04-03,11760,Strong,Proposta
6334,5224,2001,2025-02-01,11011,Epikut,Negociação
6335,5056,2007,2025-03-03,11928,Unitite,Perdido
6336,5476,1041,2025-05-26,20150,Epikut,Negociação
6337,5388,1059,2025-01-06,27354,Unitite,Fechado ganho
6338,5028,1018,2025-03-02,3808,Unitite,Negociação
6339,5415,2026,2025-02-19,9018,Unitite,Proposta
6340,5317,1021,2025-05-27,17521,Epikut,Proposta
6341,5209,1047,2025-05-28,12594,Unitite,Proposta
6342,5325,2024,2025-01-14,20006,Epikut,Proposta
6343,5403,1037,2025-01-22,6751,Strong,Perdido
6344,5493,1019,2025-03-26,27422,Strong,Negociação
6345,5241,1029,2025-04-18,26162,Tryon,Fechado ganho
6346,5080,1008,2025-03-27,7213,Tryon,Proposta
6347,5274,2029,2025-03-07,17003,Epikut,Fechado ganho
6348,5450,2020,2025-01-14,10169,Epikut,Fechado ganho
6349,5082,1055,2025-06-03,10778,Tryon,Fechado ganho
6350,5167,1058,2025-04-05,6184,Tryon,Perdido
6351,5056,1004,2025-06-02,6563,Epikut,Fechado ganho
6352,5211,1027,2025-03-03,14963,Unitite,Perdido
6353,5059,1022,2025-05-14,24776,Strong,Perdido
6354,5018,2007,2025-04-01,5939,Unitite,Negociação
6355,5230,2008,2025-01-04,13368,Unitite,Negociação
6356,5295,1024,2025-05-10,22301,Tryon,Perdido
6357,5249,2009,2025-02-20,11091,Unitite,Fechado ganho
6358,5436,2033,2025-04-14,21559,Tryon,Fechado ganho
6359,5089,1040,2025-02-20,17817,Epikut,Perdido
6360,5254,2019,2025-04-26,18097,Tryon,Fechado ganho
6361,5015,2023,2025-01-05,27660,Epikut,Proposta
6362,5221,2027,2025-04-09,23713,Unitite,Perdido
6363,5498,1052,2025-04-03,14227,Unitite,Perdido
6364,5360,1056,2025-02-04,7802,Epikut,Perdido
6365,5375,1046,2025-02-26,22697,Strong,Fechado ganho
6366,5161,1011,2025-03-16,23800,Unitite,Perdido
6367,5474,2002,2025-01-06,22574,Epikut,Proposta
6368,5026,1028,2025-05-17,18364,Unitite,Fechado ganho
6369,5013,1055,2025-02-11,3777,Tryon,Negociação
6370,5145,2022,2025-04-10,2983,Strong,Perdido
6371,5253,1056,2025-02-03,10670,Strong,Perdido
6372,5130,1041,2025-06-09,4875,Strong,Fechado ganho
6373,5412,1037,2025-01-21,4876,Epikut,Fechado ganho
6374,5071,2022,2025-04-15,6933,Strong,Negociação
6375,5157,2003,2025-02-15,16248,Unitite,Fechado ganho
6376,5060,1055,2025-05-08,18861,Strong,Proposta
6377,5331,1056,2025-02-11,20781,Epikut,Fechado ganho
6378,5080,1036,2025-05-18,16846,Epikut,Perdido
6379,5049,1044,2025-02-03,16785,Strong,Perdido
6380,5302,1020,2025-03-29,10906,Epikut,Proposta
6381,5469,1006,2025-03-05,21418,Unitite,Negociação
6382,5294,2039,2025-06-12,29772,Epikut,Perdido
6383,5397,1003,2025-05-04,24134,Unitite,Negociação
6384,5186,1017,2025-06-15,15745,Unitite,Negociação
6385,5423,2005,2025-03-26,20101,Tryon,Fechado ganho
6386,5471,1025,2025-06-26,26016,Unitite,Negociação
6387,5433,1013,2025-02-20,6897,Strong,Fechado ganho
6388,5283,2022,2025-01-20,4250,Unitite,Negociação
6389,5457,1057,2025-05-27,17056,Unitite,Fechado ganho
6390,5122,2011,2025-01-12,23556,Tryon,Perdido
6391,5025,1030,2025-04-07,17150,Epikut,Perdido
6392,5176,2037,2025-03-31,7822,Tryon,Fechado ganho
6393,5028,1019,2025-02-19,18371,Strong,Fechado ganho
6394,5107,1019,2025-03-11,13288,Unitite,Proposta
6395,5286,2014,2025-05-27,11087,Tryon,Perdido
6396,5351,1048,2025-01-21,14243,Strong,Negociação
6397,5476,1006,2025-03-30,13465,Tryon,Negociação
6398,5484,2010,2025-02-09,16052,Unitite,Proposta
6399,5254,2016,2025-06-23,29965,Epikut,Proposta
6400,5194,1030,2025-02-05,19968,Epikut,Proposta
6401,5017,1032,2025-05-21,26663,Strong,Fechado ganho
6402,5189,2026,2025-05-17,5455,Epikut,Negociação
6403,5145,1020,2025-04-01,25454,Tryon,Proposta
6404,5433,1053,2025-02-28,2227,Strong,Perdido
6405,5180,1052,2025-06-18,26506,Tryon,Negociação
6406,5160,2003,2025-01-04,29910,Epikut,Perdido
6407,5500,2035,2025-04-17,23029,Tryon,Negociação
6408,5401,2020,2025-04-11,15115,Tryon,Fechado ganho
6409,5339,1023,2025-03-16,21463,Strong,Proposta
6410,5406,2031,2025-03-04,18553,Epikut,Proposta
6411,5463,1047,2025-02-21,20513,Epikut,Fechado ganho
6412,5359,2032,2025-04-18,20003,Epikut,Perdido
6413,5226,2005,2025-06-02,29789,Tryon,Proposta
6414,5346,1026,2025-06-22,13169,Tryon,Negociação
6415,5214,1054,2025-02-11,24493,Epikut,Fechado ganho
6416,5180,1014,2025-01-15,3738,Strong,Fechado ganho
6417,5051,1019,2025-01-08,11848,Unitite,Perdido
6418,5447,1029,2025-05-31,8841,Strong,Perdido
6419,5313,1037,2025-02-23,24994,Tryon,Proposta
6420,5221,2004,2025-05-29,18040,Epikut,Fechado ganho
6421,5270,1026,2025-06-01,6594,Tryon,Fechado ganho
6422,5080,1007,2025-06-21,11965,Epikut,Perdido
6423,5353,1002,2025-03-23,17139,Tryon,Fechado ganho
6424,5426,1007,2025-01-31,2384,Unitite,Fechado ganho
6425,5218,2030,2025-06-23,15187,Tryon,Negociação
6426,5069,1041,2025-05-30,28540,Unitite,Fechado ganho
6427,5406,1009,2025-03-24,12203,Tryon,Fechado ganho
6428,5104,1038,2025-02-06,25864,Tryon,Fechado ganho
6429,5123,1030,2025-03-21,3830,Epikut,Proposta
6430,5460,1016,2025-03-01,19694,Epikut,Proposta
6431,5340,2028,2025-01-27,7928,Epikut,Fechado ganho
6432,5176,1011,2025-06-04,6028,Strong,Proposta
6433,5108,2001,2025-06-03,10934,Strong,Perdido
6434,5003,1043,2025-02-03,18086,Unitite,Negociação
6435,5343,1049,2025-03-18,21143,Strong,Negociação
6436,5151,1050,2025-04-08,9393,Epikut,Proposta
6437,5209,1035,2025-06-11,12682,Unitite,Negociação
6438,5352,1035,2025-06-22,9766,Epikut,Negociação
6439,5086,2034,2025-04-21,3439,Tryon,Perdido
6440,5010,2015,2025-05-04,23868,Strong,Negociação
6441,5237,2015,2025-03-27,27377,Epikut,Negociação
6442,5348,1011,2025-04-04,27613,Strong,Proposta
6443,5190,1010,2025-02-10,2309,Strong,Fechado ganho
6444,5093,2006,2025-05-23,24127,Unitite,Proposta
6445,5286,2017,2025-04-04,2530,Tryon,Perdido
6446,5086,1050,2025-01-11,8260,Tryon,Proposta
6447,5092,1017,2025-06-25,26292,Tryon,Perdido
6448,5378,2012,2025-06-17,25621,Strong,Fechado ganho
6449,5382,2019,2025-04-15,14680,Unitite,Perdido
6450,5039,1045,2025-01-19,7837,Epikut,Negociação
6451,5307,1035,2025-06-29,7476,Tryon,Perdido
6452,5231,1024,2025-05-18,6960,Strong,Negociação
6453,5257,1046,2025-02-06,17210,Unitite,Fechado ganho
6454,5480,2034,2025-02-15,25176,Tryon,Fechado ganho
6455,5456,1011,2025-05-29,22826,Tryon,Fechado ganho
6456,5296,2003,2025-05-30,18241,Epikut,Fechado ganho
6457,5012,2010,2025-06-29,18558,Tryon,Proposta
6458,5225,2027,2025-01-31,3074,Unitite,Perdido
6459,5126,2007,2025-06-19,20156,Strong,Perdido
6460,5461,1055,2025-06-01,16438,Tryon,Perdido
6461,5096,2035,2025-03-30,11123,Tryon,Fechado ganho
6462,5482,1058,2025-01-01,5908,Unitite,Fechado ganho
6463,5127,1032,2025-03-30,16463,Tryon,Fechado ganho
6464,5035,2022,2025-01-08,7689,Tryon,Perdido
6465,5064,1051,2025-03-11,3632,Epikut,Negociação
6466,5462,1053,2025-04-24,23075,Unitite,Negociação
6467,5207,1038,2025-02-19,13024,Epikut,Fechado ganho
6468,5474,2022,2025-04-25,29478,Tryon,Proposta
6469,5001,1027,2025-01-10,10912,Epikut,Negociação
6470,5084,1009,2025-02-16,26582,Tryon,Proposta
6471,5239,1027,2025-04-12,25478,Epikut,Proposta
6472,5257,2023,2025-06-24,26994,Tryon,Fechado ganho
6473,5391,1026,2025-05-26,3950,Epikut,Perdido
6474,5086,2017,2025-03-26,22583,Unitite,Fechado ganho
6475,5239,2003,2025-05-06,13792,Epikut,Proposta
6476,5368,1044,2025-03-09,4981,Epikut,Perdido
6477,5110,1056,2025-03-16,10042,Unitite,Perdido
6478,5142,2008,2025-06-10,28509,Tryon,Proposta
6479,5441,1029,2025-03-26,23265,Epikut,Perdido
6480,5233,2011,2025-01-09,13399,Tryon,Proposta
6481,5362,1048,2025-04-13,26508,Tryon,Negociação
6482,5305,1018,2025-06-07,14109,Tryon,Perdido
6483,5270,1006,2025-03-30,3687,Tryon,Fechado ganho
6484,5275,1006,2025-01-01,5680,Strong,Fechado ganho
6485,5191,1023,2025-05-31,16954,Unitite,Perdido
6486,5144,2016,2025-06-25,20263,Epikut,Proposta
6487,5210,1047,2025-06-09,12651,Epikut,Fechado ganho
6488,5273,2015,2025-02-04,12799,Tryon,Fechado ganho
6489,5459,1026,2025-02-05,22181,Unitite,Perdido
6490,5306,1055,2025-05-01,2326,Strong,Negociação
6491,5378,2002,2025-04-26,14120,Tryon,Negociação
6492,5353,2018,2025-04-09,27268,Tryon,Fechado ganho
6493,5271,1059,2025-04-19,4789,Tryon,Fechado ganho
6494,5111,1028,2025-05-10,14600,Strong,Perdido
6495,5182,1025,2025-04-21,21594,Tryon,Fechado ganho
6496,5275,1042,2025-04-18,18372,Strong,Fechado ganho
6497,5476,2016,2025-05-06,11135,Epikut,Negociação
6498,5021,2002,2025-02-22,12945,Strong,Fechado ganho
6499,5244,2012,2025-06-23,7197,Strong,Proposta
6500,5163,2007,2025-01-24,14240,Epikut,Proposta
6501,5358,1034,2025-05-04,13447,Strong,Fechado ganho
6502,5002,1051,2025-03-04,17816,Tryon,Fechado ganho
6503,5127,1034,2025-05-17,26841,Strong,Perdido
6504,5030,1018,2025-05-02,6225,Strong,Fechado ganho
6505,5371,1024,2025-01-30,5049,Strong,Perdido
6506,5340,1002,2025-01-16,21347,Strong,Negociação
6507,5304,1009,2025-04-03,3924,Strong,Negociação
6508,5209,1027,2025-01-30,26705,Strong,Perdido
6509,5147,2025,2025-06-15,28869,Strong,Negociação
6510,5320,1034,2025-05-04,16745,Epikut,Negociação
6511,5115,2030,2025-06-26,28990,Strong,Negociação
6512,5181,1010,2025-03-01,9676,Unitite,Perdido
6513,5165,2002,2025-06-22,24029,Unitite,Fechado ganho
6514,5197,1045,2025-06-01,15958,Unitite,Fechado ganho
6515,5357,1024,2025-05-06,26419,Strong,Perdido
6516,5272,1019,2025-05-16,25782,Unitite,Perdido
6517,5452,1034,2025-05-15,9105,Unitite,Perdido
6518,5281,1047,2025-01-08,11758,Epikut,Proposta
6519,5213,1018,2025-06-23,28965,Strong,Fechado ganho
6520,5045,1015,2025-04-14,8982,Unitite,Proposta
6521,5035,2033,2025-04-26,18433,Tryon,Negociação
6522,5165,1059,2025-04-29,23978,Epikut,Negociação
6523,5441,1052,2025-03-21,22143,Strong,Proposta
6524,5457,2021,2025-03-07,24692,Strong,Perdido
6525,5059,1035,2025-06-19,4423,Epikut,Negociação
6526,5050,1050,2025-04-18,8590,Unitite,Negociação
6527,5064,2014,2025-03-27,7950,Tryon,Negociação
6528,5031,1029,2025-01-28,23800,Unitite,Negociação
6529,5173,1042,2025-02-18,15002,Strong,Fechado ganho
6530,5492,1002,2025-01-13,22778,Unitite,Fechado ganho
6531,5248,1007,2025-05-12,23249,Tryon,Perdido
6532,5148,1058,2025-04-12,23491,Strong,Negociação
6533,5302,1026,2025-06-21,14450,Strong,Proposta
6534,5433,2014,2025-05-26,21594,Tryon,Proposta
6535,5271,2001,2025-06-27,27639,Unitite,Perdido
6536,5052,2004,2025-02-04,12304,Epikut,Negociação
6537,5369,2003,2025-06-13,22719,Tryon,Fechado ganho
6538,5202,1021,2025-06-06,24651,Tryon,Negociação
6539,5326,1012,2025-01-04,23038,Strong,Fechado ganho
6540,5331,1001,2025-05-11,7653,Unitite,Negociação
6541,5068,2001,2025-01-07,3418,Epikut,Negociação
6542,5148,1036,2025-03-27,21250,Tryon,Perdido
6543,5183,1003,2025-04-11,12430,Tryon,Perdido
6544,5462,1046,2025-05-14,2780,Unitite,Fechado ganho
6545,5011,1020,2025-01-29,21305,Tryon,Fechado ganho
6546,5218,1048,2025-03-22,17563,Strong,Fechado ganho
6547,5265,2029,2025-05-15,8233,Strong,Proposta
6548,5033,1009,2025-03-13,8162,Epikut,Perdido
6549,5494,2010,2025-05-26,20567,Unitite,Negociação
6550,5106,2010,2025-03-21,2497,Unitite,Fechado ganho
6551,5268,2015,2025-06-03,29966,Unitite,Proposta
6552,5480,2033,2025-01-28,24945,Epikut,Proposta
6553,5179,1048,2025-03-30,19591,Tryon,Fechado ganho
6554,5445,1052,2025-01-26,10073,Strong,Fechado ganho
6555,5028,1056,2025-02-08,20109,Strong,Negociação
6556,5340,1026,2025-04-08,23942,Tryon,Fechado ganho
6557,5280,2036,2025-04-16,12783,Epikut,Fechado ganho
6558,5372,1059,2025-03-25,4071,Tryon,Perdido
6559,5398,2034,2025-02-03,8250,Epikut,Fechado ganho
6560,5176,2011,2025-03-21,14919,Unitite,Proposta
6561,5170,2035,2025-03-07,11661,Tryon,Proposta
6562,5290,1018,2025-06-23,16730,Unitite,Perdido
6563,5228,1023,2025-05-13,5994,Unitite,Negociação
6564,5105,1051,2025-01-10,17471,Epikut,Proposta
6565,5353,2011,2025-06-02,10046,Epikut,Perdido
6566,5463,1028,2025-04-04,20673,Strong,Fechado ganho
6567,5317,1052,2025-06-24,26575,Strong,Fechado ganho
6568,5049,1052,2025-02-07,29729,Strong,Negociação
6569,5241,2028,2025-05-18,14732,Strong,Fechado ganho
6570,5345,1029,2025-05-05,13913,Unitite,Fechado ganho
6571,5059,1030,2025-02-27,16687,Unitite,Perdido
6572,5012,1050,2025-06-07,15581,Strong,Fechado ganho
6573,5058,2040,2025-01-09,26623,Tryon,Perdido
6574,5220,2040,2025-05-31,8345,Epikut,Fechado ganho
6575,5265,1013,2025-05-05,7219,Tryon,Perdido
6576,5472,2040,2025-06-14,5921,Epikut,Negociação
6577,5495,2013,2025-06-16,4619,Strong,Fechado ganho
6578,5215,1056,2025-05-05,22775,Tryon,Perdido
6579,5298,1057,2025-01-14,23256,Tryon,Negociação
6580,5245,2040,2025-02-04,20602,Unitite,Negociação
6581,5091,2014,2025-01-18,11487,Unitite,Negociação
6582,5231,2016,2025-04-10,7524,Epikut,Fechado ganho
6583,5162,2027,2025-03-01,9941,Epikut,Proposta
6584,5261,2019,2025-05-10,17762,Strong,Negociação
6585,5405,1007,2025-04-12,5935,Tryon,Negociação
6586,5161,1038,2025-01-21,8919,Unitite,Negociação
6587,5408,1031,2025-04-25,20932,Tryon,Fechado ganho
6588,5331,2013,2025-01-23,24083,Strong,Proposta
6589,5004,1007,2025-04-20,5286,Epikut,Negociação
6590,5464,1007,2025-05-20,26020,Unitite,Proposta
6591,5394,2007,2025-03-11,7217,Strong,Proposta
6592,5072,1043,2025-01-14,7370,Unitite,Perdido
6593,5292,1043,2025-02-22,23940,Unitite,Fechado ganho
6594,5151,1058,2025-02-01,27445,Strong,Proposta
6595,5431,2005,2025-05-03,12254,Tryon,Fechado ganho
6596,5075,2023,2025-05-07,29093,Strong,Proposta
6597,5223,1001,2025-06-26,23406,Strong,Perdido
6598,5491,1036,2025-06-18,7145,Strong,Proposta
6599,5009,2020,2025-03-11,23567,Epikut,Proposta
6600,5088,1054,2025-05-09,9981,Tryon,Negociação
6601,5240,2015,2025-06-20,26891,Strong,Proposta
6602,5218,1020,2025-02-04,10857,Strong,Proposta
6603,5127,1047,2025-06-25,27548,Epikut,Negociação
6604,5169,2011,2025-06-05,6792,Tryon,Fechado ganho
6605,5472,1046,2025-05-08,18874,Epikut,Negociação
6606,5101,2034,2025-02-19,6508,Strong,Fechado ganho
6607,5111,1054,2025-03-28,15400,Epikut,Negociação
6608,5200,1050,2025-01-12,9179,Strong,Proposta
6609,5461,2017,2025-06-21,10277,Epikut,Perdido
6610,5446,1048,2025-03-14,5617,Tryon,Proposta
6611,5440,2040,2025-02-14,7329,Epikut,Fechado ganho
6612,5085,2027,2025-01-27,19517,Strong,Perdido
6613,5189,2022,2025-04-27,12326,Unitite,Proposta
6614,5415,1035,2025-06-08,5279,Unitite,Proposta
6615,5024,2029,2025-04-13,5824,Epikut,Fechado ganho
6616,5125,2032,2025-04-14,13613,Epikut,Negociação
6617,5145,2004,2025-01-05,14790,Epikut,Negociação
6618,5041,1009,2025-01-02,15797,Epikut,Perdido
6619,5353,2023,2025-04-01,22156,Unitite,Perdido
6620,5002,1024,2025-03-05,26212,Strong,Fechado ganho
6621,5420,1048,2025-05-08,15319,Epikut,Negociação
6622,5387,2026,2025-06-27,4165,Tryon,Proposta
6623,5095,1020,2025-05-08,14440,Epikut,Perdido
6624,5076,2020,2025-05-08,4270,Strong,Proposta
6625,5075,1051,2025-02-04,27505,Strong,Fechado ganho
6626,5045,1030,2025-03-04,18998,Strong,Fechado ganho
6627,5217,1027,2025-03-18,3282,Unitite,Negociação
6628,5300,2040,2025-02-25,24352,Strong,Perdido
6629,5311,1012,2025-01-07,11149,Epikut,Perdido
6630,5037,2010,2025-02-22,19781,Epikut,Proposta
6631,5099,2006,2025-05-19,27825,Epikut,Fechado ganho
