id_venda,data,cliente_id,vendedor_id,produto_id,quantidade,valor_bruto,desconto,valor_liquido
18949,2025-02-19,5429,1019,2,4,1680,0.0,1680.0
18950,2025-04-18,5329,2017,3,15,4800,0.0,4800.0
18951,2025-06-05,5403,1052,3,4,1280,0.0,1280.0
18952,2025-06-08,5187,1044,3,16,5120,0.0,5120.0
18953,2025-03-24,5365,2006,4,22,4620,231.0,4389.0
18954,2025-02-12,5225,1035,3,19,6080,0.0,6080.0
18955,2025-03-27,5176,2040,3,16,5120,512.0,4608.0
18956,2025-01-19,5301,1031,4,9,1890,0.0,1890.0
18957,2025-03-12,5422,1010,3,10,3200,160.0,3040.0
18958,2025-06-19,5330,1002,2,11,4620,462.0,4158.0
18959,2025-01-17,5433,1033,2,17,7140,714.0,6426.0
18960,2025-01-16,5467,1049,1,7,3640,0.0,3640.0
18961,2025-06-29,5348,1040,2,13,5460,0.0,5460.0
18962,2025-02-01,5492,1001,1,17,8840,0.0,8840.0
18963,2025-04-08,5433,2023,3,19,6080,304.0,5776.0
18964,2025-01-18,5129,1033,3,5,1600,160.0,1440.0
18965,2025-03-07,5133,1012,3,12,3840,0.0,3840.0
18966,2025-03-26,5007,1057,3,18,5760,0.0,5760.0
18967,2025-02-12,5084,1012,2,12,5040,0.0,5040.0
18968,2025-04-22,5060,1026,3,21,6720,0.0,6720.0
18969,2025-03-12,5363,1004,2,22,9240,924.0,8316.0
18970,2025-01-15,5439,1050,4,13,2730,273.0,2457.0
18971,2025-06-07,5039,2026,2,14,5880,294.0,5586.0
18972,2025-05-02,5047,1014,2,8,3360,0.0,3360.0
18973,2025-06-14,5014,1058,2,12,5040,0.0,5040.0
18974,2025-03-28,5248,1041,1,4,2080,0.0,2080.0
18975,2025-03-17,5206,2002,2,10,4200,210.0,3990.0
18976,2025-02-11,5500,1036,2,21,8820,0.0,8820.0
18977,2025-03-16,5318,1012,1,12,6240,624.0,5616.0
18978,2025-05-04,5113,1004,3,7,2240,224.0,2016.0
18979,2025-03-01,5221,1004,4,23,4830,0.0,4830.0
18980,2025-01-02,5232,1024,1,1,520,26.0,494.0
18981,2025-03-23,5479,1014,4,24,5040,0.0,5040.0
18982,2025-02-16,5380,1029,2,24,10080,0.0,10080.0
18983,2025-04-27,5329,2037,4,7,1470,0.0,1470.0
18984,2025-06-02,5222,2016,4,15,3150,0.0,3150.0
18985,2025-03-29,5130,2028,4,6,1260,126.0,1134.0
18986,2025-05-03,5293,1045,4,9,1890,94.5,1795.5
18987,2025-04-24,5230,1003,3,13,4160,0.0,4160.0
18988,2025-04-07,5111,2026,4,5,1050,0.0,1050.0
18989,2025-01-06,5346,1035,4,11,2310,0.0,2310.0
18990,2025-01-23,5440,1038,2,4,1680,168.0,1512.0
18991,2025-03-17,5420,2005,3,12,3840,192.0,3648.0
18992,2025-04-07,5265,2012,1,15,7800,0.0,7800.0
18993,2025-03-21,5132,1008,4,17,3570,0.0,3570.0
18994,2025-03-03,5227,2025,1,16,8320,0.0,8320.0
18995,2025-05-19,5003,1012,2,3,1260,63.0,1197.0
18996,2025-02-15,5314,1001,1,13,6760,676.0,6084.0
18997,2025-03-12,5217,1041,2,10,4200,0.0,4200.0
18998,2025-04-23,5483,2023,4,13,2730,0.0,2730.0
18999,2025-04-27,5256,1016,2,6,2520,252.0,2268.0
19000,2025-05-21,5201,1058,4,3,630,0.0,630.0
19001,2025-03-04,5227,1052,3,18,5760,288.0,5472.0
19002,2025-06-23,5316,1021,4,15,3150,157.5,2992.5
19003,2025-04-22,5401,1018,1,11,5720,286.0,5434.0
19004,2025-05-31,5476,1025,3,18,5760,0.0,5760.0
19005,2025-06-12,5435,2024,2,20,8400,0.0,8400.0
19006,2025-01-31,5214,1046,2,9,3780,0.0,3780.0
19007,2025-04-09,5010,1056,1,8,4160,0.0,4160.0
19008,2025-06-13,5479,1054,3,5,1600,0.0,1600.0
19009,2025-04-11,5410,1029,2,5,2100,0.0,2100.0
19010,2025-06-16,5175,1027,4,15,3150,0.0,3150.0
19011,2025-02-07,5058,1004,4,14,2940,147.0,2793.0
19012,2025-01-14,5243,2005,2,8,3360,336.0,3024.0
19013,2025-01-25,5385,2024,3,25,8000,400.0,7600.0
19014,2025-05-17,5074,1058,3,6,1920,0.0,1920.0
19015,2025-03-22,5154,1040,1,11,5720,0.0,5720.0
19016,2025-04-02,5089,2030,4,1,210,21.0,189.0
19017,2025-01-24,5447,1033,1,1,520,52.0,468.0
19018,2025-04-03,5339,1034,1,10,5200,260.0,4940.0
19019,2025-05-18,5344,2037,2,12,5040,0.0,5040.0
19020,2025-04-25,5019,1057,2,3,1260,63.0,1197.0
19021,2025-02-10,5067,2023,2,21,8820,882.0,7938.0
19022,2025-06-03,5057,2017,2,11,4620,0.0,4620.0
19023,2025-01-30,5104,1020,4,8,1680,0.0,1680.0
19024,2025-06-28,5492,2026,3,16,5120,0.0,5120.0
19025,2025-06-20,5071,1028,1,18,9360,936.0,8424.0
19026,2025-02-12,5469,2040,3,4,1280,64.0,1216.0
19027,2025-02-12,5098,1022,2,25,10500,0.0,10500.0
19028,2025-02-11,5363,1011,4,18,3780,0.0,3780.0
19029,2025-05-18,5272,2024,3,20,6400,0.0,6400.0
19030,2025-03-21,5307,2016,2,13,5460,0.0,5460.0
19031,2025-01-21,5406,1049,2,8,3360,0.0,3360.0
19032,2025-06-11,5074,1037,3,16,5120,256.0,4864.0
19033,2025-01-04,5140,1017,1,22,11440,572.0,10868.0
19034,2025-02-07,5115,1002,2,6,2520,126.0,2394.0
19035,2025-02-06,5196,1010,3,24,7680,0.0,7680.0
19036,2025-02-21,5093,1030,3,21,6720,672.0,6048.0
19037,2025-02-22,5411,1017,3,3,960,96.0,864.0
19038,2025-01-28,5471,1020,2,24,10080,504.0,9576.0
19039,2025-01-19,5213,1038,4,9,1890,94.5,1795.5
19040,2025-03-20,5449,2031,3,11,3520,0.0,3520.0
19041,2025-06-22,5313,1045,1,17,8840,0.0,8840.0
19042,2025-03-12,5180,1004,2,6,2520,0.0,2520.0
19043,2025-06-29,5483,2011,4,24,5040,0.0,5040.0
19044,2025-03-14,5079,1023,3,15,4800,240.0,4560.0
19045,2025-02-17,5159,2005,1,2,1040,52.0,988.0
19046,2025-01-22,5417,1015,1,13,6760,338.0,6422.0
19047,2025-02-16,5493,1030,3,15,4800,480.0,4320.0
19048,2025-02-01,5138,2026,3,21,6720,0.0,6720.0
19049,2025-04-10,5346,1037,2,9,3780,378.0,3402.0
19050,2025-05-21,5180,2023,3,15,4800,240.0,4560.0
19051,2025-04-03,5023,2027,3,12,3840,0.0,3840.0
19052,2025-06-08,5389,2012,2,22,9240,0.0,9240.0
19053,2025-01-16,5428,1049,1,9,4680,468.0,4212.0
19054,2025-06-13,5462,1022,4,3,630,63.0,567.0
19055,2025-06-16,5137,2020,3,13,4160,0.0,4160.0
19056,2025-02-21,5400,1037,3,11,3520,176.0,3344.0
19057,2025-05-14,5447,2016,2,4,1680,0.0,1680.0
19058,2025-03-11,5402,1053,2,20,8400,0.0,8400.0
19059,2025-02-25,5130,2009,2,19,7980,798.0,7182.0
19060,2025-02-12,5254,2015,4,5,1050,52.5,997.5
19061,2025-01-08,5187,1024,4,1,210,0.0,210.0
19062,2025-01-15,5231,1043,1,13,6760,0.0,6760.0
19063,2025-06-15,5416,1002,2,15,6300,0.0,6300.0
19064,2025-04-28,5289,2002,3,23,7360,0.0,7360.0
19065,2025-03-05,5396,1044,3,23,7360,0.0,7360.0
19066,2025-02-05,5432,1031,3,19,6080,0.0,6080.0
19067,2025-03-07,5449,2004,2,24,10080,0.0,10080.0
19068,2025-04-30,5183,1015,2,16,6720,336.0,6384.0
19069,2025-02-04,5170,1005,2,20,8400,0.0,8400.0
19070,2025-01-20,5284,2031,2,7,2940,147.0,2793.0
19071,2025-05-06,5019,2017,1,2,1040,52.0,988.0
19072,2025-06-27,5151,2014,2,24,10080,504.0,9576.0
19073,2025-03-26,5350,2026,3,5,1600,0.0,1600.0
19074,2025-05-17,5236,1055,1,7,3640,0.0,3640.0
19075,2025-06-21,5075,1059,2,23,9660,966.0,8694.0
19076,2025-05-03,5038,1020,2,1,420,42.0,378.0
19077,2025-01-23,5446,2019,1,10,5200,260.0,4940.0
19078,2025-04-30,5476,1014,3,1,320,0.0,320.0
19079,2025-05-24,5410,1033,2,16,6720,672.0,6048.0
19080,2025-01-24,5257,2016,3,18,5760,0.0,5760.0
19081,2025-01-17,5072,1058,1,19,9880,0.0,9880.0
19082,2025-02-07,5349,2017,3,22,7040,0.0,7040.0
19083,2025-01-26,5226,1007,3,20,6400,640.0,5760.0
19084,2025-04-06,5380,1053,3,23,7360,736.0,6624.0
19085,2025-01-13,5411,2029,2,5,2100,0.0,2100.0
19086,2025-04-17,5027,1016,1,22,11440,572.0,10868.0
19087,2025-06-08,5450,1020,4,9,1890,189.0,1701.0
19088,2025-05-29,5030,2021,4,17,3570,178.5,3391.5
19089,2025-02-13,5469,2014,3,23,7360,736.0,6624.0
19090,2025-03-28,5065,1019,2,2,840,0.0,840.0
19091,2025-05-04,5429,1029,1,11,5720,572.0,5148.0
19092,2025-05-17,5147,1019,3,18,5760,0.0,5760.0
19093,2025-06-25,5333,2002,1,14,7280,364.0,6916.0
19094,2025-01-09,5272,1012,4,8,1680,168.0,1512.0
19095,2025-04-01,5363,1038,2,14,5880,588.0,5292.0
19096,2025-03-16,5488,2019,2,8,3360,0.0,3360.0
19097,2025-03-31,5393,1040,2,11,4620,231.0,4389.0
19098,2025-06-27,5146,1058,3,25,8000,400.0,7600.0
19099,2025-06-11,5014,2004,2,10,4200,0.0,4200.0
19100,2025-05-23,5233,1028,3,4,1280,0.0,1280.0
19101,2025-06-27,5206,2001,2,20,8400,840.0,7560.0
19102,2025-04-07,5384,2018,4,22,4620,462.0,4158.0
19103,2025-02-06,5443,1018,4,16,3360,0.0,3360.0
19104,2025-06-22,5128,1029,4,6,1260,126.0,1134.0
19105,2025-01-29,5468,2011,1,10,5200,0.0,5200.0
19106,2025-03-17,5486,1045,4,25,5250,0.0,5250.0
19107,2025-05-17,5339,2006,3,2,640,0.0,640.0
19108,2025-03-19,5165,2013,1,5,2600,130.0,2470.0
19109,2025-04-26,5165,1042,1,25,13000,0.0,13000.0
19110,2025-01-12,5129,1042,2,25,10500,0.0,10500.0
19111,2025-05-09,5041,1042,3,12,3840,384.0,3456.0
19112,2025-06-04,5036,1016,2,24,10080,0.0,10080.0
19113,2025-04-25,5132,1030,2,4,1680,168.0,1512.0
19114,2025-06-15,5157,2032,3,14,4480,0.0,4480.0
19115,2025-03-05,5006,2012,4,8,1680,0.0,1680.0
19116,2025-05-21,5389,1050,3,18,5760,0.0,5760.0
19117,2025-02-08,5019,1021,4,4,840,0.0,840.0
19118,2025-03-02,5305,1054,3,4,1280,0.0,1280.0
19119,2025-02-28,5283,1044,4,7,1470,147.0,1323.0
19120,2025-05-06,5239,2025,3,11,3520,352.0,3168.0
19121,2025-06-18,5142,2013,2,15,6300,0.0,6300.0
19122,2025-04-30,5458,1033,4,3,630,31.5,598.5
19123,2025-03-15,5324,1030,1,22,11440,572.0,10868.0
19124,2025-06-09,5228,1039,4,10,2100,0.0,2100.0
19125,2025-04-15,5069,2040,1,24,12480,0.0,12480.0
19126,2025-04-02,5408,1021,3,4,1280,64.0,1216.0
19127,2025-02-17,5465,1016,1,3,1560,0.0,1560.0
19128,2025-05-15,5095,2035,4,23,4830,0.0,4830.0
19129,2025-03-25,5431,1036,4,2,420,0.0,420.0
19130,2025-06-17,5320,1016,2,12,5040,252.0,4788.0
19131,2025-02-03,5359,1030,4,4,840,0.0,840.0
19132,2025-04-15,5361,1008,3,4,1280,128.0,1152.0
19133,2025-02-16,5405,1042,2,6,2520,252.0,2268.0
19134,2025-06-20,5250,2013,2,16,6720,0.0,6720.0
19135,2025-05-09,5323,1017,4,5,1050,0.0,1050.0
19136,2025-02-08,5204,2008,1,23,11960,598.0,11362.0
19137,2025-01-09,5388,2012,1,9,4680,234.0,4446.0
19138,2025-03-21,5026,1035,3,4,1280,0.0,1280.0
19139,2025-01-04,5252,2036,1,21,10920,0.0,10920.0
19140,2025-02-18,5310,2039,2,4,1680,0.0,1680.0
19141,2025-03-25,5215,1025,1,21,10920,0.0,10920.0
19142,2025-01-22,5272,1039,2,24,10080,0.0,10080.0
19143,2025-05-27,5190,2037,4,2,420,0.0,420.0
19144,2025-02-14,5229,2039,4,7,1470,147.0,1323.0
19145,2025-05-11,5023,2015,2,12,5040,0.0,5040.0
19146,2025-05-20,5043,2002,2,19,7980,798.0,7182.0
19147,2025-05-07,5207,1039,1,2,1040,52.0,988.0
19148,2025-05-01,5024,1031,4,4,840,0.0,840.0
19149,2025-06-22,5473,1026,2,4,1680,0.0,1680.0
19150,2025-04-13,5030,2012,3,23,7360,0.0,7360.0
19151,2025-03-02,5483,1007,4,9,1890,0.0,1890.0
19152,2025-06-24,5066,1045,3,11,3520,352.0,3168.0
19153,2025-06-25,5361,1006,4,10,2100,105.0,1995.0
19154,2025-04-09,5081,1021,2,7,2940,0.0,2940.0
19155,2025-01-06,5090,1029,3,15,4800,0.0,4800.0
19156,2025-02-22,5352,1042,4,23,4830,0.0,4830.0
19157,2025-04-10,5452,1004,4,19,3990,0.0,3990.0
19158,2025-03-04,5233,1054,4,22,4620,231.0,4389.0
19159,2025-06-16,5181,1051,2,4,1680,168.0,1512.0
19160,2025-03-05,5171,2021,4,10,2100,105.0,1995.0
19161,2025-02-12,5428,2037,1,7,3640,0.0,3640.0
19162,2025-06-27,5044,1048,2,25,10500,0.0,10500.0
19163,2025-03-28,5342,1047,3,1,320,16.0,304.0
19164,2025-06-18,5067,1016,3,5,1600,0.0,1600.0
19165,2025-02-18,5492,1001,1,19,9880,988.0,8892.0
19166,2025-05-22,5324,2027,3,8,2560,128.0,2432.0
19167,2025-05-14,5407,1014,1,11,5720,0.0,5720.0
19168,2025-05-17,5154,1011,4,8,1680,0.0,1680.0
19169,2025-02-23,5488,2024,3,21,6720,0.0,6720.0
19170,2025-02-27,5342,2010,4,2,420,21.0,399.0
19171,2025-01-07,5049,2023,2,12,5040,252.0,4788.0
19172,2025-06-08,5184,1035,1,20,10400,0.0,10400.0
19173,2025-02-07,5262,2035,4,7,1470,147.0,1323.0
19174,2025-06-26,5235,2026,2,10,4200,0.0,4200.0
19175,2025-06-20,5159,1008,1,17,8840,0.0,8840.0
19176,2025-02-25,5057,2018,1,14,7280,0.0,7280.0
19177,2025-01-10,5209,1023,1,6,3120,156.0,2964.0
19178,2025-04-30,5203,2034,1,6,3120,156.0,2964.0
19179,2025-01-12,5367,1006,4,2,420,21.0,399.0
19180,2025-04-14,5318,2038,1,25,13000,0.0,13000.0
19181,2025-03-09,5431,2034,2,16,6720,336.0,6384.0
19182,2025-03-09,5424,2017,1,22,11440,0.0,11440.0
19183,2025-03-13,5455,2017,4,16,3360,336.0,3024.0
19184,2025-06-29,5470,2007,3,19,6080,608.0,5472.0
19185,2025-05-13,5254,2020,1,7,3640,364.0,3276.0
19186,2025-06-15,5101,1057,2,11,4620,231.0,4389.0
19187,2025-03-21,5474,1057,1,8,4160,0.0,4160.0
19188,2025-05-05,5037,1008,1,14,7280,0.0,7280.0
19189,2025-05-09,5046,1055,4,14,2940,294.0,2646.0
19190,2025-02-08,5227,2016,4,8,1680,0.0,1680.0
19191,2025-02-10,5212,1006,2,21,8820,441.0,8379.0
19192,2025-04-22,5462,1047,1,3,1560,0.0,1560.0
19193,2025-03-25,5024,1047,2,15,6300,0.0,6300.0
19194,2025-01-08,5229,2013,1,9,4680,468.0,4212.0
19195,2025-06-24,5002,1022,2,7,2940,147.0,2793.0
19196,2025-01-20,5460,1036,3,3,960,0.0,960.0
19197,2025-01-17,5198,1039,4,13,2730,136.5,2593.5
19198,2025-04-30,5307,1051,4,13,2730,0.0,2730.0
19199,2025-05-23,5058,2037,2,24,10080,504.0,9576.0
19200,2025-06-12,5056,1003,1,22,11440,572.0,10868.0
19201,2025-02-16,5244,2027,4,16,3360,0.0,3360.0
19202,2025-01-24,5279,1026,4,6,1260,0.0,1260.0
19203,2025-03-26,5368,2034,2,24,10080,0.0,10080.0
19204,2025-05-23,5179,1007,3,20,6400,320.0,6080.0
19205,2025-06-26,5116,2030,4,1,210,0.0,210.0
19206,2025-03-31,5123,2028,4,22,4620,462.0,4158.0
19207,2025-04-05,5092,1037,1,18,9360,468.0,8892.0
19208,2025-03-26,5450,2009,3,3,960,0.0,960.0
19209,2025-01-09,5382,2038,3,12,3840,192.0,3648.0
19210,2025-02-24,5126,1019,4,14,2940,0.0,2940.0
19211,2025-01-31,5262,2001,1,11,5720,0.0,5720.0
19212,2025-03-21,5166,2015,1,11,5720,0.0,5720.0
19213,2025-02-01,5365,2036,3,17,5440,0.0,5440.0
19214,2025-01-02,5087,2020,2,11,4620,0.0,4620.0
19215,2025-01-13,5335,1054,3,8,2560,256.0,2304.0
19216,2025-06-27,5159,1053,2,6,2520,0.0,2520.0
19217,2025-06-29,5317,1015,2,11,4620,0.0,4620.0
19218,2025-03-21,5454,1036,1,4,2080,0.0,2080.0
19219,2025-04-26,5357,2040,4,17,3570,0.0,3570.0
19220,2025-02-19,5074,2036,3,4,1280,128.0,1152.0
19221,2025-02-04,5344,1044,1,5,2600,0.0,2600.0
19222,2025-06-11,5237,2033,1,13,6760,0.0,6760.0
19223,2025-05-15,5204,1060,3,14,4480,0.0,4480.0
19224,2025-02-01,5227,2029,2,15,6300,315.0,5985.0
19225,2025-02-11,5096,2027,2,4,1680,84.0,1596.0
19226,2025-06-04,5471,2033,4,3,630,0.0,630.0
19227,2025-03-04,5433,2040,3,8,2560,0.0,2560.0
19228,2025-04-08,5107,2007,4,25,5250,0.0,5250.0
19229,2025-04-04,5259,1031,3,20,6400,0.0,6400.0
19230,2025-04-19,5480,1034,3,16,5120,512.0,4608.0
19231,2025-05-06,5390,1026,3,16,5120,0.0,5120.0
19232,2025-01-11,5041,1032,1,2,1040,0.0,1040.0
19233,2025-02-19,5168,1010,1,1,520,52.0,468.0
19234,2025-03-11,5331,1008,1,23,11960,598.0,11362.0
19235,2025-05-04,5403,2034,3,12,3840,0.0,3840.0
19236,2025-06-21,5499,1004,3,14,4480,224.0,4256.0
19237,2025-05-10,5006,1059,4,5,1050,0.0,1050.0
19238,2025-02-21,5292,1006,2,20,8400,0.0,8400.0
19239,2025-01-01,5440,1017,3,10,3200,160.0,3040.0
19240,2025-05-07,5427,2013,4,3,630,63.0,567.0
19241,2025-03-30,5477,1025,2,15,6300,0.0,6300.0
19242,2025-02-27,5351,2034,3,11,3520,352.0,3168.0
19243,2025-02-18,5198,2007,1,5,2600,130.0,2470.0
19244,2025-03-20,5188,2030,3,20,6400,0.0,6400.0
19245,2025-01-02,5073,1033,2,19,7980,0.0,7980.0
19246,2025-01-25,5450,2024,2,1,420,0.0,420.0
19247,2025-02-28,5083,2027,2,12,5040,252.0,4788.0
19248,2025-02-21,5455,2034,1,1,520,0.0,520.0
19249,2025-05-23,5016,2022,2,16,6720,0.0,6720.0
19250,2025-01-19,5189,2029,3,3,960,96.0,864.0
19251,2025-01-07,5480,1015,3,21,6720,0.0,6720.0
19252,2025-01-31,5098,2027,1,5,2600,0.0,2600.0
19253,2025-04-13,5244,2009,4,7,1470,0.0,1470.0
19254,2025-04-11,5500,1015,1,3,1560,156.0,1404.0
19255,2025-04-05,5095,1031,2,23,9660,0.0,9660.0
19256,2025-04-04,5209,2035,4,15,3150,315.0,2835.0
19257,2025-04-10,5476,1001,1,3,1560,0.0,1560.0
19258,2025-06-06,5346,2002,3,12,3840,0.0,3840.0
19259,2025-06-02,5091,1011,3,24,7680,0.0,7680.0
19260,2025-01-23,5204,1035,2,11,4620,0.0,4620.0
19261,2025-03-04,5010,1029,3,1,320,0.0,320.0
19262,2025-03-15,5002,2009,2,7,2940,147.0,2793.0
19263,2025-05-08,5136,2006,4,11,2310,0.0,2310.0
19264,2025-02-09,5272,1009,1,24,12480,624.0,11856.0
19265,2025-03-30,5293,1045,1,7,3640,0.0,3640.0
19266,2025-05-25,5206,1048,3,18,5760,0.0,5760.0
19267,2025-02-25,5253,1033,3,25,8000,0.0,8000.0
19268,2025-02-05,5350,2018,1,13,6760,0.0,6760.0
19269,2025-06-16,5144,2011,4,9,1890,0.0,1890.0
19270,2025-05-31,5361,1051,2,5,2100,0.0,2100.0
19271,2025-02-05,5005,2022,2,12,5040,0.0,5040.0
19272,2025-01-01,5351,1011,3,6,1920,0.0,1920.0
19273,2025-03-25,5401,2023,1,6,3120,0.0,3120.0
19274,2025-06-30,5397,1011,2,15,6300,630.0,5670.0
19275,2025-03-26,5251,1013,4,20,4200,0.0,4200.0
19276,2025-06-24,5428,2005,1,9,4680,234.0,4446.0
19277,2025-04-04,5033,1050,3,19,6080,0.0,6080.0
19278,2025-03-02,5335,1048,2,18,7560,0.0,7560.0
19279,2025-01-30,5039,1045,3,23,7360,736.0,6624.0
19280,2025-04-09,5172,1047,3,1,320,0.0,320.0
19281,2025-06-20,5338,2009,3,16,5120,256.0,4864.0
19282,2025-06-25,5087,1049,1,25,13000,0.0,13000.0
19283,2025-03-09,5145,2037,2,22,9240,462.0,8778.0
19284,2025-05-29,5492,2032,1,12,6240,0.0,6240.0
19285,2025-03-21,5455,1028,3,10,3200,0.0,3200.0
19286,2025-06-03,5304,1035,4,12,2520,0.0,2520.0
19287,2025-01-02,5372,2037,2,21,8820,0.0,8820.0
19288,2025-04-21,5046,1018,1,14,7280,728.0,6552.0
19289,2025-02-25,5364,2040,1,5,2600,0.0,2600.0
19290,2025-04-12,5249,2004,3,9,2880,0.0,2880.0
19291,2025-02-25,5190,1018,4,5,1050,0.0,1050.0
19292,2025-03-05,5498,1006,1,2,1040,52.0,988.0
19293,2025-04-07,5016,2006,2,21,8820,882.0,7938.0
19294,2025-05-25,5465,1052,4,3,630,63.0,567.0
19295,2025-02-25,5232,2017,4,25,5250,262.5,4987.5
19296,2025-01-19,5352,2037,2,18,7560,0.0,7560.0
19297,2025-05-05,5152,1060,4,4,840,0.0,840.0
19298,2025-05-31,5482,1053,1,7,3640,364.0,3276.0
19299,2025-04-08,5287,1044,4,15,3150,0.0,3150.0
19300,2025-01-25,5443,1008,2,22,9240,924.0,8316.0
19301,2025-03-19,5127,1037,4,21,4410,0.0,4410.0
19302,2025-05-03,5397,1058,1,21,10920,0.0,10920.0
19303,2025-05-27,5395,1029,3,2,640,64.0,576.0
19304,2025-04-22,5329,1016,4,17,3570,0.0,3570.0
19305,2025-01-17,5273,2007,4,21,4410,0.0,4410.0
19306,2025-06-11,5468,1024,3,10,3200,0.0,3200.0
19307,2025-05-31,5302,2038,2,2,840,84.0,756.0
19308,2025-05-06,5053,1010,1,22,11440,0.0,11440.0
19309,2025-02-24,5230,2026,4,18,3780,0.0,3780.0
19310,2025-02-08,5126,1022,1,13,6760,338.0,6422.0
19311,2025-01-07,5406,1043,1,20,10400,0.0,10400.0
19312,2025-01-25,5322,2026,4,13,2730,0.0,2730.0
19313,2025-05-26,5410,2030,4,13,2730,0.0,2730.0
19314,2025-02-06,5286,1058,1,9,4680,234.0,4446.0
19315,2025-03-16,5319,2034,2,13,5460,273.0,5187.0
19316,2025-06-25,5273,2014,4,9,1890,189.0,1701.0
19317,2025-01-19,5122,2029,2,15,6300,0.0,6300.0
19318,2025-01-01,5377,2004,1,22,11440,0.0,11440.0
19319,2025-06-24,5031,1037,4,7,1470,73.5,1396.5
19320,2025-02-03,5105,2034,4,8,1680,0.0,1680.0
19321,2025-01-24,5450,2002,1,11,5720,0.0,5720.0
19322,2025-04-17,5045,2032,1,23,11960,0.0,11960.0
19323,2025-01-08,5272,2038,2,10,4200,0.0,4200.0
19324,2025-03-27,5403,2020,2,3,1260,126.0,1134.0
19325,2025-04-06,5266,1034,4,4,840,0.0,840.0
19326,2025-01-08,5037,1018,1,10,5200,0.0,5200.0
19327,2025-04-19,5083,1044,1,10,5200,0.0,5200.0
19328,2025-05-17,5040,2018,1,21,10920,0.0,10920.0
19329,2025-06-28,5235,1056,2,13,5460,0.0,5460.0
19330,2025-06-27,5276,2023,3,9,2880,0.0,2880.0
19331,2025-03-19,5455,2035,1,18,9360,468.0,8892.0
19332,2025-06-01,5278,2022,3,12,3840,0.0,3840.0
19333,2025-05-19,5249,1029,3,23,7360,0.0,7360.0
19334,2025-02-24,5277,1052,1,9,4680,0.0,4680.0
19335,2025-04-20,5033,2038,4,15,3150,0.0,3150.0
19336,2025-03-05,5188,1006,2,23,9660,483.0,9177.0
19337,2025-06-10,5015,2019,4,17,3570,178.5,3391.5
19338,2025-06-30,5247,1008,4,10,2100,105.0,1995.0
19339,2025-02-21,5148,1028,2,20,8400,0.0,8400.0
19340,2025-04-29,5111,2019,1,8,4160,0.0,4160.0
19341,2025-06-17,5005,1033,3,17,5440,0.0,5440.0
19342,2025-04-12,5212,2002,3,1,320,32.0,288.0
19343,2025-03-03,5272,2028,2,20,8400,0.0,8400.0
19344,2025-01-09,5068,1019,4,7,1470,147.0,1323.0
19345,2025-01-03,5439,1007,2,17,7140,0.0,7140.0
19346,2025-04-22,5344,2013,3,4,1280,0.0,1280.0
19347,2025-06-06,5094,2003,1,5,2600,0.0,2600.0
19348,2025-04-15,5318,2027,2,22,9240,924.0,8316.0
19349,2025-06-16,5285,2013,3,24,7680,0.0,7680.0
19350,2025-03-15,5285,2009,4,7,1470,0.0,1470.0
19351,2025-02-27,5336,1032,1,5,2600,0.0,2600.0
19352,2025-05-30,5278,1013,1,4,2080,0.0,2080.0
19353,2025-05-22,5302,2039,2,14,5880,0.0,5880.0
19354,2025-04-07,5040,1031,3,25,8000,0.0,8000.0
19355,2025-03-22,5049,1013,3,18,5760,0.0,5760.0
19356,2025-02-03,5068,1007,3,20,6400,0.0,6400.0
19357,2025-01-08,5253,1027,4,7,1470,73.5,1396.5
19358,2025-03-20,5204,1037,3,8,2560,0.0,2560.0
19359,2025-03-28,5020,2004,2,4,1680,168.0,1512.0
19360,2025-06-15,5063,2007,4,6,1260,0.0,1260.0
19361,2025-04-25,5490,2014,1,11,5720,286.0,5434.0
19362,2025-04-27,5055,1022,3,5,1600,0.0,1600.0
19363,2025-02-18,5082,1016,4,23,4830,0.0,4830.0
19364,2025-03-25,5284,2018,2,25,10500,0.0,10500.0
19365,2025-01-24,5038,1019,2,6,2520,252.0,2268.0
19366,2025-02-15,5005,1043,3,5,1600,0.0,1600.0
19367,2025-03-31,5082,1050,3,12,3840,192.0,3648.0
19368,2025-04-29,5500,2033,3,6,1920,192.0,1728.0
19369,2025-03-30,5443,2031,1,15,7800,0.0,7800.0
19370,2025-02-19,5328,1057,1,3,1560,0.0,1560.0
19371,2025-01-17,5067,1034,2,10,4200,0.0,4200.0
19372,2025-02-28,5351,1009,2,6,2520,0.0,2520.0
19373,2025-06-20,5239,1021,3,17,5440,0.0,5440.0
19374,2025-06-04,5499,1013,4,14,2940,147.0,2793.0
19375,2025-01-03,5207,2029,4,18,3780,189.0,3591.0
19376,2025-06-21,5474,1047,4,11,2310,0.0,2310.0
19377,2025-05-17,5470,2020,4,1,210,10.5,199.5
19378,2025-03-04,5124,1008,1,15,7800,390.0,7410.0
19379,2025-05-25,5029,2017,1,10,5200,260.0,4940.0
19380,2025-03-26,5327,1043,2,12,5040,0.0,5040.0
19381,2025-04-24,5222,1013,1,2,1040,104.0,936.0
19382,2025-04-17,5348,1002,4,9,1890,189.0,1701.0
19383,2025-01-13,5121,2029,2,2,840,0.0,840.0
19384,2025-05-25,5184,1047,4,10,2100,0.0,2100.0
19385,2025-04-15,5075,2013,3,10,3200,0.0,3200.0
19386,2025-02-21,5231,1060,4,2,420,0.0,420.0
